"","X.1","Study_number","Site_ID","Latitude","Longitude","R","p_R","Q","p_Q","Ts_mean","Q10_Rs","obs","Q_Rh","p_Q_Rh","Q10_Rh","obs_Rh","Q_Ra","p_Q_Ra","Q10_Ra","obs_Ra","IGBP","Ecosystem","IGBP_group","barren_yn","ClimateTypes","MiddleClimate","Ecosystem2","warner_rs","Q10_diff","IGBP_FromPaper","X","ID","CLY","SLT","CEC","PHIKCL","BD","ORC","prec_mean","temp_mean","ai_resampled","et0_resampled","AGB","BGB","GPP","EVI","N_DEC","AM","EcM","ErM","NM","clay_temp_ratio","cec_clay_ratio","clay_silt_sum","Qa_Qh","elev_avg","nitrogen_avg","pred_avg","MAOC","POC","Qa.Qh","cec_clay_rati","C_N_rati","ALd","ALo","ALp","Fed","Feo","Fep","OC_Fe"
"116",117,8793,"IT-BG-CK",44.75,11.75,0.993783056,0,0.043762202,0,15.18703125,1.549019299,32,0.036073325,9e-04,1.434380786,32,0.063975284,0.0028,1.896012194,32,"CRO","Agriculture","CRO",0,"Cfa","Cf","Agriculture",262.7591746,0.461631408,"CRO","ORCHARD",117,31,50,22,69,1388,19,671,1646,5533.09521484375,1102.6474609375,23,1327,2766.339844,2925.5400390625,1.17598748207092,70,0,0,30,0.0188335358444714,0.709677419354839,81,1.32183323459549,0.500139236450195,183.583190917969,28.3752978590837,8.558986664,1.931842336,1.32183323459549,0.709677419354839,0.103495314058954,2.30822348594666,2.82186198234558,0.800662457942963,12.6708812713623,3.94249868392944,1.25260066986084,1.38268935680389
"117",118,8910,"CN-SX-CK",36.75,112.25,0.809221963,0.0232,0.076859973,0.0073,13.28916667,2.156744106,12,0.090814648,0.0087,2.479722069,12,0.030195559,0.052,1.352501157,12,"ENF","Forest","ENF",0,"Dwb","Dsw","T&B FOR",377.2075563,-1.127220912,"ENF","",118,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,0.545424494909393,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,0.545424494909393,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"118",119,8910,"CN-SX-HT",36.75,112.25,1.227977367,0.0148,0.061721236,0.0162,13.28916667,1.853753227,12,0.06700512,0.0138,1.954337379,12,0.040534523,0.0704,1.4998202,12,"ENF","Forest","ENF",0,"Dwb","Dsw","T&B FOR",377.2075563,-0.454517179,"ENF","",119,17,42,17,59,1286,22,566,914,4195.1083984375,1309.76232910156,24,1294,2820.90795898438,2360.80810546875,1.08330535888672,20,78,1,1,0.0185995623632385,1,59,0.767431568426241,1319.48852539062,185.610000610352,36.6393609422055,6.469414759,3.144313407,0.767431568426241,1,0.11852809615676,NA,NA,NA,NA,NA,NA,NA
"119",120,9151,"FI-SMEAR-II",61.85,24.83,0.825772519,8e-04,0.164786825,0,7.963571429,5.195891663,14,0.089607511,0,2.449968364,14,0.228533443,3e-04,9.828972737,13,"ENF","Forest","ENF",0,"Dfc","Df","T&B FOR",322.4999619,7.379004373,"ENF","",120,14,41,35,40,778,210,616,380,9255.6025390625,652.611206054688,75,883,2428.363281,2145.20922851562,0.735162317752838,20,70,5,5,0.0368421052631579,2.5,55,4.01187741091991,130.750152587891,431.627838134766,130.607346659232,10.00984022,3.096952697,4.01187741091991,2.5,0.486530250012355,NA,NA,NA,NA,NA,NA,NA
"120",121,9297,"IT-BOL-CK",46.75,11.75,0.742762943,4e-04,0.06646731,0,16.23090909,1.943854976,22,0.040786508,1e-04,1.503604275,22,0.118701399,6e-04,3.277280593,22,"CRO","Forest","EF",0,"ET","E","T&B FOR",442.5666281,1.773676318,"CRO","",121,16,39,27,55,889,88,892,545,10332.7041015625,865.353698730469,46,954,2439.22290039062,2817.71923828125,1.11578321456909,25,69,5,1,0.0293577981651376,1.6875,55,2.17961643731028,1424.44665527344,440.971893310547,93.170486909293,13.78178383,4.729880574,2.17961643731028,1.6875,0.199559203965019,7.42863368988037,6.97956466674805,3.99235391616821,13.8950347900391,7.89273834228516,2.37227153778076,5.90330028533936
"121",122,9343,"IT-TUS-CK",10.75,13.25,1.403682824,0,0.045867977,0,14.016,1.58198403,25,0.036742782,0.0027,1.444015569,25,0.080968347,0.0029,2.247196571,25,"ENF","Agriculture","CRO",0,"BSh","B","Agriculture",354.0682681,0.803181002,"ENF","",122,27,22,16,56,1474,13,859,3086,3392.50024414062,2439.13793945312,13,1424,2218.96728515625,2512.74462890625,0.402130663394928,60,0,0,40,0.00874918988982502,0.592592592592593,49,1.55621353345672,480.251312255859,75.8839263916016,18.0894067834322,5.997439348,2.784419217,1.55621353345672,0.592592592592593,0.171314277188466,4.18854093551636,3.63919281959534,1.2429004907608,40.7467613220215,8.80825328826904,0.778892040252686,1.7049947977066
"122",123,9355,"IT-NV-PS",45.75,8.75,0.965739272,0,0.056627779,0,19.324375,1.761697416,32,0.061751555,0,1.854315364,32,0.046303911,9e-04,1.588895485,32,"DBF","Forest","DBF",0,"Cfb","Cf","T&B FOR",445.2104705,-0.26541988,"DBF","",123,20,41,18,49,1294,43,1193,1348,11751.595703125,1025.58410644531,32,1194,3575.66748046875,3288.92651367188,1.14411544799805,5,89,5,1,0.0148367952522255,0.9,61,0.856863679095311,272.250823974609,304.798217773438,48.8116578397112,13.62161189,4.632953484,0.856863679095311,0.9,0.141076940390651,7.81088447570801,5.27494335174561,2.79893112182617,18.2892742156982,4.82382583618164,1.38664925098419,3.19880104064941
"123",124,9355,"UK-PU-WS",50.98,-0.5,1.303253569,0,0.032698436,0,19.324375,1.386779793,32,0.036608341,0,1.442075525,32,0.022829327,0.0318,1.256453747,32,"DBF","Forest","DBF",0,"Cfb","Cf","T&B FOR",346.7947832,-0.185621777,"DBF","",124,20,42,19,56,1123,32,769,1186,9948.1142578125,773.999694824219,31,1171,3196.41918945312,4492.77197265625,1.22723293304443,94,1,0,5,0.0168634064080944,0.95,62,0.871281514191152,50.496208190918,333.119689941406,73.0650103101616,12.29561838,1.81841054,0.871281514191152,0.95,0.09606156875815,7.97878551483154,4.3506064414978,1.91546010971069,13.3409748077393,5.39441108703613,1.62237632274628,2.33142948150635
"124",125,9451,"CN-HN-CK",27.25,110.25,0.562028417,0,0.056760897,0,16.59840909,1.764044115,22,0.057122473,0,1.77043402,22,0.056384149,0.01,1.757410632,22,"ENF","Forest","ENF",0,"Cfa","Cf","T&B FOR",495.1113412,-0.013023388,"ENF","",125,23,40,9,42,1159,31,1397,1846,12819.380859375,1077.238281,29,1198,4311.886719,3370.34008789062,1.35903513431549,49,49,1,1,0.0124593716143012,0.391304347826087,63,0.992643957440447,484.297302246094,232.382278442383,24.0642834389218,13.81113655,4.773246937,0.992643957440447,0.391304347826087,0.133400878103905,7.60896301269531,5.35898685455322,2.63071203231812,27.2509765625,4.03422260284424,1.52487945556641,4.17577934265137
"125",126,9451,"CN-HN-PRUN",27.25,110.25,0.7349483,3e-04,0.049551992,2e-04,16.59840909,1.641351395,22,0.046626298,1e-04,1.594026133,22,0.062322629,0.021,1.86493516,22,"ENF","Forest","ENF",0,"Cfa","Cf","T&B FOR",495.1113412,0.270909027,"ENF","",126,23,40,9,42,1159,31,1397,1846,12819.380859375,1077.238281,29,1198,4311.886719,3370.34008789062,1.35903513431549,49,49,1,1,0.0124593716143012,0.391304347826087,63,1.16995268859874,484.297302246094,232.382278442383,24.0642834389218,13.81113655,4.773246937,1.16995268859874,0.391304347826087,0.133400878103905,7.60896301269531,5.35898685455322,2.63071203231812,27.2509765625,4.03422260284424,1.52487945556641,4.17577934265137
"126",127,9488,"CN-GS-FENCH",35.9,104.15,0.675099965,0,0.043887451,0,17.16277778,1.550960647,22,0.045660107,0,1.57869897,22,0.037237449,0.0192,1.451176329,22,"GRA","Grassland","GRA",0,"BSk","B","Grassland",183.899524,-0.127522641,"GRA","",127,19,53,11,71,1382,11,373,908,3184.98754882812,1171.08264160156,16,1372,974.610229492188,1508.716797,0.837985575199127,80,0,0,20,0.0209251101321586,0.578947368421053,72,0.919222952935733,1584.81396484375,191.274124145508,32.1507512718619,13.720448,2.335025201,0.919222952935733,0.578947368421053,0.0575090857121478,0.972104072570801,2.10625505447388,0.851574420928955,8.28156757354736,3.8791184425354,0.976247191429138,1.08745694160461
"127",128,9674,"CN-MEF-150YR",31.78,102.7,1.240739362,0,0.130482543,0,5.165,3.68704539,24,0.107016353,0,2.915856283,24,0.184022947,0,6.297983294,24,"GRA","Grassland","GRA",0,"Dwb","Dsw","T&B FOR",350.7186845,3.38212701,"GRA","",128,14,42,30,51,909,121,904,277,9627.2060546875,804.046630859375,54,932,1924.74841308594,1952.72192382812,1.58220040798187,40,56,1,3,0.0505415162454874,2.14285714285714,56,2.15990867955957,1820.2685546875,330.974731445312,67.9430244253938,15.55712411,6.082526462,2.15990867955957,2.14285714285714,0.365586821300867,3.94338226318359,4.0897159576416,1.83512735366821,14.4268417358398,10.3800048828125,2.42135572433472,5.00818920135498
"128",129,9674,"CN-MEF-22YR",31.78,102.7,1.185423332,0,0.156193822,0,5.165,4.768053846,24,0.153156472,0,4.625408622,24,0.16148555,0,5.027161442,24,"GRA","Grassland","GRA",0,"Dwb","Dsw","T&B FOR",350.7186845,0.401752819,"GRA","",129,14,42,30,51,909,121,904,277,9627.2060546875,804.046630859375,54,932,1924.74841308594,1952.72192382812,1.58220040798187,40,56,1,3,0.0505415162454874,2.14285714285714,56,1.08685780064687,1820.2685546875,330.974731445312,67.9430244253938,15.55712411,6.082526462,1.08685780064687,2.14285714285714,0.365586821300867,3.94338226318359,4.0897159576416,1.83512735366821,14.4268417358398,10.3800048828125,2.42135572433472,5.00818920135498
"129",130,9674,"CN-MEF-47YR",31.78,102.7,1.076060943,0,0.122152089,0,5.165,3.39234318,24,0.121470654,0,3.369305168,24,0.123530661,0,3.439432939,24,"GRA","Grassland","GRA",0,"Dwb","Dsw","T&B FOR",350.7186845,0.070127771,"GRA","",130,14,42,30,51,909,121,904,277,9627.2060546875,804.046630859375,54,932,1924.74841308594,1952.72192382812,1.58220040798187,40,56,1,3,0.0505415162454874,2.14285714285714,56,1.02081371900237,1820.2685546875,330.974731445312,67.9430244253938,15.55712411,6.082526462,1.02081371900237,2.14285714285714,0.365586821300867,3.94338226318359,4.0897159576416,1.83512735366821,14.4268417358398,10.3800048828125,2.42135572433472,5.00818920135498
"130",131,9674,"CN-MEF-68YR",31.78,102.7,1.316479993,0,0.111458043,0,5.165,3.048288954,24,0.097665746,0,2.655565069,24,0.133695569,0,3.807434828,24,"GRA","Grassland","GRA",0,"Dwb","Dsw","T&B FOR",350.7186845,1.151869759,"GRA","",131,14,42,30,51,909,121,904,277,9627.2060546875,804.046630859375,54,932,1924.74841308594,1952.72192382812,1.58220040798187,40,56,1,3,0.0505415162454874,2.14285714285714,56,1.43375693273212,1820.2685546875,330.974731445312,67.9430244253938,15.55712411,6.082526462,1.43375693273212,2.14285714285714,0.365586821300867,3.94338226318359,4.0897159576416,1.83512735366821,14.4268417358398,10.3800048828125,2.42135572433472,5.00818920135498
"131",132,9755,"CN-QERC-MP2",26.75,115.25,0.456625404,0.0018,0.085286223,0,21.37075,2.346353048,20,0.067695582,0.0209,1.967878034,20,0.096731821,2e-04,2.630879523,20,"MF","Forest","MF",0,"Cfa","Cf","T&B FOR",494.254255,0.663001489,"MF","",132,24,39,11,43,1190,28,1531,2176,12837.6103515625,1233.30346679688,24,1246,4612.09130859375,3511.3642578125,0.9745854139328,49,49,1,1,0.0110294117647059,0.458333333333333,63,1.33691188048497,450.059936523438,166.110595703125,64.1863950799167,7.709505839,2.24447063,1.33691188048497,0.458333333333333,0.168562395923508,10.2356472015381,6.03957748413086,2.11936640739441,38.4552764892578,3.0472993850708,1.34666705131531,2.4056088924408
"132",133,9755,"CN-QERC-SP1",26.75,115.25,0.472715044,0.0654,0.073564061,0.0019,21.37075,2.086818402,20,0.081176647,4e-04,2.251882361,20,0.076581718,0.014,2.150751199,19,"MF","Forest","MF",0,"Cfa","Cf","T&B FOR",494.254255,-0.101131162,"MF","",133,24,39,11,43,1190,28,1531,2176,12837.6103515625,1233.30346679688,24,1246,4612.09130859375,3511.3642578125,0.9745854139328,49,49,1,1,0.0110294117647059,0.458333333333333,63,0.955090388489437,450.059936523438,166.110595703125,64.1863950799167,7.709505839,2.24447063,0.955090388489437,0.458333333333333,0.168562395923508,10.2356472015381,6.03957748413086,2.11936640739441,38.4552764892578,3.0472993850708,1.34666705131531,2.4056088924408
"133",134,9755,"CN-QERC-SP2",26.75,115.25,0.469351112,0.0469,0.074977296,8e-04,21.37075,2.11651942,20,0.082935376,3e-04,2.291837195,20,0.093213599,0.0157,2.539928654,18,"DBF","Forest","MF",0,"Cfa","Cf","T&B FOR",494.254255,0.248091459,"DBF","",134,24,39,11,43,1190,28,1531,2176,12837.6103515625,1233.30346679688,24,1246,4612.09130859375,3511.3642578125,0.9745854139328,49,49,1,1,0.0110294117647059,0.458333333333333,63,1.10825003605895,450.059936523438,166.110595703125,64.1863950799167,7.709505839,2.24447063,1.10825003605895,0.458333333333333,0.168562395923508,10.2356472015381,6.03957748413086,2.11936640739441,38.4552764892578,3.0472993850708,1.34666705131531,2.4056088924408
"134",135,9845,"US-WA",46.25,-121.75,2.351968264,0,0.057557907,0,9.818461538,1.778159909,26,0.115284954,1e-04,3.167205148,9,0.039943083,0.0137,1.490975839,9,"CRO","Forest","EF",0,"Csb","Cs","T&B FOR",486.4598989,-1.676229309,"CRO","",135,7,31,39,40,785,239,2192,670,19576.994140625,1004.40692138672,73,930,3991.31103515625,2387.89526367188,0.433599799871445,25,69,5,1,0.0104477611940299,5.57142857142857,38,0.470754425219822,1107.78930664062,301.043273925781,105.587198709898,11.8911208,5.169100627,0.470754425219822,5.57142857142857,0.793905795945212,14.1629962921143,11.8113651275635,5.40539360046387,14.2513618469238,9.67764377593994,5.21799898147583,0
"135",136,10087,"CN-LWM-3AR",32.25,118.75,0.642813826,0,0.081182703,0,15.565,2.252018733,38,0.078647531,0,2.195643803,38,0.090572048,4e-04,2.473713543,38,"MF","Agriculture","CRO",0,"Cfa","Cf","Agriculture",504.9388427,0.278069741,"MF","",136,25,55,14,54,1388,15,975,1865,7647.58349609375,1297.11877441406,16,1377,3238.44799804688,2134.95190429688,1.4329332113266,80,10,0,10,0.0134048257372654,0.56,80,1.12664610699607,17.3425105701793,110.214639490301,26.5461020273644,8.261977156,2.167174471,1.12664610699607,0.56,0.136098072537088,NA,NA,NA,NA,NA,NA,NA
"136",137,10087,"CN-LWM-CK",32.25,118.75,0.581926806,0,0.087954265,0,15.565,2.409797345,36,0.082865006,0,2.290224976,36,0.104370615,0,2.839721963,36,"MF","Agriculture","CRO",0,"Cfa","Cf","Agriculture",504.9388427,0.549496987,"MF","",137,25,55,14,54,1388,15,975,1865,7647.58349609375,1297.11877441406,16,1377,3238.44799804688,2134.95190429688,1.4329332113266,80,10,0,10,0.0134048257372654,0.56,80,1.23993144462153,17.3425105701793,110.214639490301,26.5461020273644,8.261977156,2.167174471,1.23993144462153,0.56,0.136098072537088,NA,NA,NA,NA,NA,NA,NA
"137",138,10351,"CN-LSR-BPF",47.25,129.25,0.661848617,0,0.093690914,0,12.40697368,2.552081084,19,0.085311829,0,2.346953933,19,0.112783179,0,3.088951736,19,"MF","Forest","MF",0,"Dwc","Dsw","T&B FOR",448.9831402,0.741997803,"MF","",138,17,42,34,49,985,118,627,163,6441.82568359375,969.662231445312,50,977,2606.13745117188,2794.45361328125,0.801483869552612,5,85,5,5,0.104294478527607,2,59,1.31615354377729,228.772491455078,369.809661865234,47.8993225888278,23.66047724,9.118094755,1.31615354377729,2,0.319083063987121,3.85578322410583,4.89803218841553,1.73468029499054,10.6409091949463,7.60392904281616,1.88803505897522,2.56808185577393
"138",139,10351,"CN-LSR-LP",47.25,129.25,0.74294719,4e-04,0.1008997,0,12.40697368,2.742848548,19,0.08798512,0,2.410540993,19,0.137595686,1e-04,3.95886298,19,"MF","Forest","MF",0,"Dwc","Dsw","T&B FOR",448.9831402,1.548321987,"MF","",139,17,42,34,49,985,118,627,163,6441.82568359375,969.662231445312,50,977,2606.13745117188,2794.45361328125,0.801483869552612,5,85,5,5,0.104294478527607,2,59,1.64231307059129,228.772491455078,369.809661865234,47.8993225888278,23.66047724,9.118094755,1.64231307059129,2,0.319083063987121,3.85578322410583,4.89803218841553,1.73468029499054,10.6409091949463,7.60392904281616,1.88803505897522,2.56808185577393
"139",140,10351,"CN-LSR-PP",47.25,129.25,0.737138812,0,0.10060779,0,12.40697368,2.734853581,19,0.088016726,0,2.411302981,19,0.124368299,0,3.468363924,19,"MF","Forest","MF",0,"Dwc","Dsw","T&B FOR",448.9831402,1.057060943,"MF","",140,17,42,34,49,985,118,627,163,6441.82568359375,969.662231445312,50,977,2606.13745117188,2794.45361328125,0.801483869552612,5,85,5,5,0.104294478527607,2,59,1.43837748774383,228.772491455078,369.809661865234,47.8993225888278,23.66047724,9.118094755,1.43837748774383,2,0.319083063987121,3.85578322410583,4.89803218841553,1.73468029499054,10.6409091949463,7.60392904281616,1.88803505897522,2.56808185577393
"140",141,10351,"CN-LSR-SBF",47.25,129.25,0.636244534,8e-04,0.123489974,0,12.40697368,3.438033819,19,0.096276911,0,2.618938566,19,0.181899411,2e-04,6.165653379,19,"MF","Forest","MF",0,"Dwc","Dsw","T&B FOR",448.9831402,3.546714813,"MF","",141,17,42,34,49,985,118,627,163,6441.82568359375,969.662231445312,50,977,2606.13745117188,2794.45361328125,0.801483869552612,5,85,5,5,0.104294478527607,2,59,2.35425659045413,228.772491455078,369.809661865234,47.8993225888278,23.66047724,9.118094755,2.35425659045413,2,0.319083063987121,3.85578322410583,4.89803218841553,1.73468029499054,10.6409091949463,7.60392904281616,1.88803505897522,2.56808185577393
"141",142,10362,"IT-MRM-ABAND",44.25,10.75,2.480763876,0.013,0.060595835,3e-04,25.47547619,1.83300804,21,0.046798696,6e-04,1.596776582,21,0.08630504,0.0246,2.370380289,21,"CRO","Agriculture","CRO",0,"Cfb","Cf","Agriculture",485.5913091,0.773603707,"CRO","",142,28,43,27,62,1152,39,902,1065,11846.2705078125,1018.09020996094,39,1143,3483.95581054688,3667.857422,1.17578530311584,10,84,5,1,0.0262910798122066,0.964285714285714,71,1.48447836455056,1474.484375,438.204345703125,73.7286824470398,13.48504137,4.868060058,1.48447836455056,0.964285714285714,0.08899957378885,3.5614116191864,3.51871585845947,1.5568323135376,15.2069721221924,5.11172008514404,1.817258477211,3.02738857269287
"142",143,10362,"IT-MRM-MAIZE",44.25,10.75,0.41299155,0.1853,0.130004508,1e-04,25.47547619,3.66946207,21,0.107157589,4e-04,2.919977446,21,0.152403164,8e-04,4.590695951,21,"CRO","Agriculture","CRO",0,"Cfb","Cf","Agriculture",485.5913091,1.670718505,"CRO","",143,28,43,27,62,1152,39,902,1065,11846.2705078125,1018.09020996094,39,1143,3483.95581054688,3667.857422,1.17578530311584,10,84,5,1,0.0262910798122066,0.964285714285714,71,1.57216829098755,1474.484375,438.204345703125,73.7286824470398,13.48504137,4.868060058,1.57216829098755,0.964285714285714,0.08899957378885,3.5614116191864,3.51871585845947,1.5568323135376,15.2069721221924,5.11172008514404,1.817258477211,3.02738857269287
"143",144,10466,"JP-FUJI-CK",35.75,138.46,0.967416676,0,0.08009183,0,9.309652778,2.227585591,144,0.087317242,0,2.394495157,144,0.057846338,0,1.783296081,144,"DBF","Forest","DBF",0,"Cfa","Cf","T&B FOR",409.4080808,-0.611199075,"DBF","",144,24,39,27,48,1207,51,1388,1351,12235.0830078125,1109.25915527344,39,1158,3681.52294921875,3577.50805664062,0.995572805404663,20,78,1,1,0.0177646188008882,1.125,63,0.744748251332546,490.775573730469,233.971115112305,29.0722702840627,16.34465316,5.24109239,0.744748251332546,1.125,0.217975624792489,9.26592350006104,5.78663730621338,2.19387412071228,29.833589553833,4.15379190444946,0.86325204372406,2.71957588195801
"144",145,10472,"JP-TAK-CK",36.13,137.42,0.550975801,0,0.109761572,0,12.70434783,2.997011771,46,0.096969019,0,2.637127331,37,0.142173807,0,4.144317314,35,"DBF","Forest","DBF",0,"Dfb","Df","T&B FOR",420.6892195,1.507189984,"DBF","Trench",145,15,40,32,42,955,130,1826,911,19759.23438,939.600708007812,98,1013,3610.73022460938,3476.76293945312,0.979232311248779,20,78,1,1,0.0164654226125137,2.13333333333333,55,1.57152719373185,1205.79919433594,452.694061279297,136.731153759999,19.22143025,6.758795893,1.57152719373185,2.13333333333333,0.287169660747536,10.1288833618164,8.19524765014648,4.63920545578003,15.5431241989136,7.73288679122925,3.32463598251343,2.73951601982117
"145",146,10480,"CN-LOE-CORN",37.75,113.2,0.870598174,2e-04,0.057135124,0,18.00555556,1.770658018,90,0.042232131,2e-04,1.525498603,90,0.07885825,0.005,2.20027532,90,"CRO","Agriculture","CRO",0,"Dwb","Dsw","Agriculture",384.1855671,0.674776716,"CRO","",146,15,43,13,59,1297,15,439,913,3259.54028320312,1340.43444824219,19,1369,1761.47705078125,1801.32116699219,1.24680292606354,70,0,0,30,0.0164293537787514,0.866666666666667,58,1.44233191408567,1051.53149414062,111.315124511719,30.7129321428518,4.726113252,1.37625621,1.44233191408567,0.866666666666667,0.134752578014867,0.779697775840759,1.95096242427826,0.855538368225098,8.30878925323486,2.64070439338684,0.711861968040466,0.854497730731964
"146",147,10487,"CN-HUN-CK",26.67,109.43,0.420928598,0,0.063656562,0,16.58770833,1.889978819,48,0.051421248,1e-04,1.672320999,48,0.068233039,0,1.978483003,48,"GRA","Grassland","GRA",0,"Cfa","Cf","T&B FOR",493.3376022,0.306162004,"GRA","",147,26,43,14,50,1160,27,1269,1983,11607.73047,1093.61267089844,30,1210,4466.42138671875,3385.74145507812,1.20972836017609,54,20,1,25,0.0131114473020676,0.538461538461538,69,1.18307609853795,523.21826171875,230.415908813477,31.7699281954635,15.99061678,5.503816348,1.18307609853795,0.538461538461538,0.117179408917709,7.12883567810059,5.17844104766846,2.48779487609863,29.5898532867432,3.47873020172119,1.32606744766235,3.45920419692993
"147",148,10526,"CN-HE-CK",32.25,112.25,0.365310253,0,0.115787646,0,10.70921053,3.183166524,38,0.11408125,0,3.129309881,38,0.123656332,0,3.443758022,38,"CRO","Forest","DBF",0,"Cfa","Cf","T&B FOR",432.8589074,0.31444814,"CRO","throughfall reduction (TFR) experiment ",148,30,47,19,55,1453,10,841,1908,7959.40185546875,1217.04675292969,15,1363,2664.47607421875,3020.87622070312,1.50104629993439,30,0,0,70,0.0157232704402516,0.633333333333333,77,1.10048482028233,109.251258850098,101.616394042969,26.2334145875714,11.55643674,2.314014558,1.10048482028233,0.633333333333333,0.0984093176517509,2.47348642349243,2.50146794319153,0.670117974281311,21.3787078857422,3.76635479927063,0.75807648897171,1.25277948379517
"148",149,10526,"CN-HE-PR",32.25,112.25,0.499898304,0,0.096676401,0,10.70921053,2.629421906,38,0.099096376,0,2.693829433,38,0.086204873,2e-04,2.368007142,38,"CRO","Forest","DBF",0,"Cfa","Cf","T&B FOR",432.8589074,-0.32582229,"CRO","throughfall reduction (TFR) experiment ",149,30,47,19,55,1453,10,841,1908,7959.40185546875,1217.04675292969,15,1363,2664.47607421875,3020.87622070312,1.50104629993439,30,0,0,70,0.0157232704402516,0.633333333333333,77,0.879048655787703,109.251258850098,101.616394042969,26.2334145875714,11.55643674,2.314014558,0.879048655787703,0.633333333333333,0.0984093176517509,2.47348642349243,2.50146794319153,0.670117974281311,21.3787078857422,3.76635479927063,0.75807648897171,1.25277948379517
"149",150,10533,"AT-BBB-2008CL",47.85,14.43,1.094037369,2e-04,0.092937802,0,9.903076923,2.532933256,13,0.09399554,2e-04,2.559867255,13,0.09254202,0.0013,2.522928177,13,"ENF","Forest","ENF",0,"Cfb","Cf","T&B FOR",433.4152303,-0.036939078,"ENF","",150,26,43,33,52,995,113,1061,830,11402.177734375,823.160888671875,50,971,3195.21313476562,3258.8642578125,1.13755762577057,90,5,0,5,0.0313253012048193,1.26923076923077,69,0.9855699244061,863.734130859375,491.48681640625,84.6427500700551,7.48729454,3.807908734,0.9855699244061,1.26923076923077,0.229914610581532,8.94880962371826,6.17308664321899,3.3149836063385,14.406343460083,5.34900140762329,2.10111665725708,4.96718740463257
"150",151,10533,"AT-BBB-2011CL",47.85,14.43,0.96822378,5e-04,0.094109762,1e-04,9.903076923,2.562792846,13,0.093978369,2e-04,2.559427721,13,0.094054674,0.0028,2.561381448,13,"ENF","Forest","ENF",0,"Cfb","Cf","T&B FOR",433.4152303,0.001953726,"ENF","",151,26,43,33,52,995,113,1061,830,11402.177734375,823.160888671875,50,971,3195.21313476562,3258.8642578125,1.13755762577057,90,5,0,5,0.0313253012048193,1.26923076923077,69,1.00076334525252,863.734130859375,491.48681640625,84.6427500700551,7.48729454,3.807908734,1.00076334525252,1.26923076923077,0.229914610581532,8.94880962371826,6.17308664321899,3.3149836063385,14.406343460083,5.34900140762329,2.10111665725708,4.96718740463257
"151",152,10533,"AT-BBB-MATURE",47.85,14.43,0.90478563,0,0.10644966,0,9.903076923,2.899379055,13,0.109734979,0,2.996214898,13,0.103124512,3e-04,2.80455568,13,"ENF","Forest","ENF",0,"Cfb","Cf","T&B FOR",433.4152303,-0.191659218,"ENF","",152,26,43,33,52,995,113,1061,830,11402.177734375,823.160888671875,50,971,3195.21313476562,3258.8642578125,1.13755762577057,90,5,0,5,0.0313253012048193,1.26923076923077,69,0.936032886650442,863.734130859375,491.48681640625,84.6427500700551,7.48729454,3.807908734,0.936032886650442,1.26923076923077,0.229914610581532,8.94880962371826,6.17308664321899,3.3149836063385,14.406343460083,5.34900140762329,2.10111665725708,4.96718740463257
"152",153,10547,"KR-SEO-LAWN",37.54,127.03,0.654211562,0,0.076093194,0,15.35228571,2.140269903,35,0.058525223,0,1.79544379,35,0.100999165,0,2.74557809,35,"MF","Forest","MF",0,"Dwa","Dsw","T&B FOR",450.2395,0.9501343,"MF","",153,22,42,18,47,1305,29,1403,1403,12151.1142578125,1081.2431640625,30,1268,2856.83471679688,1456.25659179688,1.12809360027313,20,78,1,1,0.0156806842480399,0.818181818181818,64,1.52919189411104,23.2528018951416,266.582550048828,45.9506946289001,14.04059056,4.399308489,1.52919189411104,0.818181818181818,0.108784314632328,NA,NA,NA,NA,NA,NA,NA
"153",154,10559,"CN-HI-PF",18.52,108.9,1.006476379,0.0467,0.070474877,0.0049,19.62411765,2.023338306,34,0.060341862,0.0112,1.828358598,34,0.080994431,0.08,2.247782795,29,"CRO","Forest","DBF",0,"Aw","A","T&B FOR",551.1275911,0.419424197,"CRO","",154,26,24,19,50,1436,16,1314,2919,7956.27294921875,1660.07165527344,22,1377,5194.70751953125,4063.37060546875,0.512868225574493,NA,NA,NA,NA,0.00890715998629668,0.730769230769231,50,1.2293993079141,33.5021629333496,124.032989501953,23.0112752177335,9.952397461,2.767480583,1.2293993079141,0.730769230769231,0.128997938889057,3.98213291168213,2.9834041595459,1.54124355316162,23.7597808837891,3.38183283805847,0.771193027496338,0.8960040807724
"154",155,10559,"CN-HI-SF",18.52,108.9,1.0336571,8e-04,0.066291123,0,19.62411765,1.940433169,34,0.051984129,0.0035,1.681760719,34,0.127483782,0.0061,3.578121067,28,"CRO","Forest","DBF",0,"Aw","A","T&B FOR",551.1275911,1.896360348,"CRO","secondary rain forest",155,26,24,19,50,1436,16,1314,2919,7956.27294921875,1660.07165527344,22,1377,5194.70751953125,4063.37060546875,0.512868225574493,NA,NA,NA,NA,0.00890715998629668,0.730769230769231,50,2.12760413926638,33.5021629333496,124.032989501953,23.0112752177335,9.952397461,2.767480583,2.12760413926638,0.730769230769231,0.128997938889057,3.98213291168213,2.9834041595459,1.54124355316162,23.7597808837891,3.38183283805847,0.771193027496338,0.8960040807724
